發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2026,5.0,20260524.0,121900.0,A1,新北市政府警察局,新北市貢寮區台二線道路口 / 新北市貢寮區台二線道路口,晴,有照明未開啟或故障,省道,60.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1.0,小客車(含客、貨兩用),自用,男,75.0,不明,不明,車的狀態,左轉彎,汽車,左前車頭(身),,,駕駛者,無號誌路口，轉彎車未讓直行車先行,否,121.920798,25.071999
2026,5.0,20260524.0,121900.0,A1,新北市政府警察局,新北市貢寮區台二線道路口 / 新北市貢寮區台二線道路口,晴,有照明未開啟或故障,省道,60.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2.0,機車,大型重型1(550C.C.以上),男,51.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,違反其他標誌(線)禁制,否,121.920798,25.071999
2026,5.0,20260524.0,121900.0,A1,新北市政府警察局,新北市貢寮區台二線道路口 / 新北市貢寮區台二線道路口,晴,有照明未開啟或故障,省道,60.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,3.0,小客車(含客、貨兩用),自用,男,59.0,不明,不明,車的狀態,等待(引擎未熄火),汽車,左後車尾(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.920798,25.071999
2026,5.0,20260524.0,121900.0,A1,新北市政府警察局,新北市貢寮區台二線道路口 / 新北市貢寮區台二線道路口,晴,有照明未開啟或故障,省道,60.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,無號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,4.0,人,乘客,女,70.0,不明,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.920798,25.071999
2026,5.0,20260524.0,123115.0,A1,苗栗縣警察局,苗栗縣大湖鄉台3線 126公里600.0公尺處北向外側,晴,有照明未開啟或故障,省道,60.0,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,其他,其他不當駕車行為,死亡1;受傷0,1.0,小客車(含客、貨兩用),自用,男,70.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右側車身,,,其他,其他不當駕車行為,否,120.874494,24.452205
2026,5.0,20260524.0,123115.0,A1,苗栗縣警察局,苗栗縣大湖鄉台3線 126公里600.0公尺處北向外側,晴,有照明未開啟或故障,省道,60.0,交岔路,多岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,車與車,路口交岔撞,其他,其他不當駕車行為,死亡1;受傷0,2.0,機車,普通重型,男,75.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,其他,其他不當駕車行為,否,120.874494,24.452205
2026,5.0,20260525.0,45000.0,A1,屏東縣政府警察局,屏東縣新園鄉南興路與河堤一街口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,雙向禁止超車線,附標記,車道線(附標記),快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,1.0,機車,普通重型,男,65.0,戴半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,右側車身,機車與自行車,右側車身,駕駛者,違反閃光號誌,否,120.461026,22.50218
2026,5.0,20260525.0,45000.0,A1,屏東縣政府警察局,屏東縣新園鄉南興路與河堤一街口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,雙向禁止超車線,附標記,車道線(附標記),快慢車道分隔線,有,車與車,路口交岔撞,駕駛者,違反閃光號誌,死亡1;受傷0,2.0,小客車(含客、貨兩用),自用,男,61.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,汽車,前車頭,駕駛者,未依規定減速,否,120.461026,22.50218
2026,5.0,20260525.0,90500.0,A1,新竹市警察局,新竹市東區埔頂二路、立鵬路,晴,有照明未開啟或故障,市區道路,30.0,交岔路,三岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,1.0,小客車(含客、貨兩用),計程車,女,53.0,不明,不明,車的狀態,左轉彎,汽車,前車頭,汽車,左前車頭(身),駕駛者,車輛未依規定暫停讓行人先行,否,121.011363,24.792037
2026,5.0,20260525.0,90500.0,A1,新竹市警察局,新竹市東區埔頂二路、立鵬路,晴,有照明未開啟或故障,市區道路,30.0,交岔路,三岔路,其他,行人穿越道,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,人與車,穿越道路中,駕駛者,車輛未依規定暫停讓行人先行,死亡1;受傷0,2.0,人,行人,女,86.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,其他,非汽、機及自行車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.011363,24.792037
2026,5.0,20260525.0,145500.0,A1,新北市政府警察局,新北市五股區中興路3段 / 新北市五股區中興路3段,晴,有照明且開啟,市區道路,40.0,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡1;受傷0,1.0,機車,普通重型,女,65.0,戴半罩式安全帽,未使用,車的狀態,向左變換車道,機車與自行車,左側車身,,,駕駛者,其他未依規定讓車,否,121.448237,25.080129
2026,5.0,20260525.0,145500.0,A1,新北市政府警察局,新北市五股區中興路3段 / 新北市五股區中興路3段,晴,有照明且開啟,市區道路,40.0,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,中央分向島,窄式無柵欄,車道線(無標記),快慢車道分隔線,無,車與車,同向擦撞,駕駛者,其他未依規定讓車,死亡1;受傷0,2.0,小客車(含客、貨兩用),自用,男,37.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,無(車輛駕駛者因素),尚未發現肇事因素,否,121.448237,25.080129
2026,5.0,20260525.0,151559.0,A1,彰化縣警察局,彰化縣田中鎮碧峰里中南路一段33K附近(0700721燈桿),晴,有照明未開啟或故障,村里道路,40.0,單路部分,坡路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷1,1.0,小客車(含客、貨兩用),自用,男,75.0,不明,不明,車的狀態,向前直行中,汽車,前車頭,,,駕駛者,患病或服用藥物(疲勞)駕駛,否,120.626411,23.857377
2026,5.0,20260525.0,151559.0,A1,彰化縣警察局,彰化縣田中鎮碧峰里中南路一段33K附近(0700721燈桿),晴,有照明未開啟或故障,村里道路,40.0,單路部分,坡路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷1,2.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.626411,23.857377
2026,5.0,20260525.0,151559.0,A1,彰化縣警察局,彰化縣田中鎮碧峰里中南路一段33K附近(0700721燈桿),晴,有照明未開啟或故障,村里道路,40.0,單路部分,坡路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,患病或服用藥物(疲勞)駕駛,死亡1;受傷1,3.0,人,乘客,女,73.0,不明,非駕駛人,人的狀態,其他,其他,非汽、機及自行車,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.626411,23.857377
2026,5.0,20260525.0,180700.0,A1,臺中市政府警察局,臺中市沙鹿區埔子里屏西路 / 臺中市沙鹿區埔子里古月東巷,晴,有照明未開啟或故障,市區道路,30.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反閃光號誌,死亡1;受傷1,1.0,機車,普通重型,男,73.0,戴非半罩式安全帽,未使用,車的狀態,左轉彎,機車與自行車,左側車身,,,駕駛者,違反閃光號誌,否,120.569397,24.210371
2026,5.0,20260525.0,180700.0,A1,臺中市政府警察局,臺中市沙鹿區埔子里屏西路 / 臺中市沙鹿區埔子里古月東巷,晴,有照明未開啟或故障,市區道路,30.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,違反閃光號誌,死亡1;受傷1,2.0,小客車(含客、貨兩用),自用,男,33.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),,,駕駛者,違反閃光號誌,否,120.569397,24.210371
2026,5.0,20260526.0,63200.0,A1,臺南市政府警察局,臺南市白河區永安里中正路口 / 臺南市白河區國泰路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,1.0,小客車(含客、貨兩用),自用,男,67.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,汽車,前車頭,,,駕駛者,有號誌路口，轉彎車未讓直行車先行,否,120.412524,23.349617
2026,5.0,20260526.0,63200.0,A1,臺南市政府警察局,臺南市白河區永安里中正路口 / 臺南市白河區國泰路口,晴,有照明未開啟或故障,市區道路,50.0,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,側撞,駕駛者,有號誌路口，轉彎車未讓直行車先行,死亡1;受傷0,2.0,慢車,腳踏自行車,女,77.0,其他(無需使用保護裝備之人),未使用,車的狀態,向前直行中,機車與自行車,右側車身,,,無(車輛駕駛者因素),尚未發現肇事因素,否,120.412524,23.349617
2026,5.0,20260526.0,104600.0,A1,桃園市政府警察局,桃園市楊梅區三民路63號前0.0公尺,晴,有照明未開啟或故障,市區道路,40.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1.0,機車,普通重型,男,36.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,,,駕駛者,恍神、緊張、心不在焉分心駕駛,否,121.170664,24.906088
2026,5.0,20260526.0,104600.0,A1,桃園市政府警察局,桃園市楊梅區三民路63號前0.0公尺,晴,有照明未開啟或故障,市區道路,40.0,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,追撞,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2.0,大貨車,自用,男,42.0,繫安全帶(使用幼童安全椅),使用手持或有礙駕駛安全,車的狀態,靜止(引擎熄火),汽車,左後車尾(身),,,其他,違規(臨時)停車,否,121.170664,24.906088
2026,5.0,20260526.0,132306.0,A1,彰化縣警察局,彰化縣北斗鎮大新里大新路口 / 彰化縣北斗鎮大新里中州路2段口,晴,無照明,村里道路,50.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,右轉彎未依規定,死亡1;受傷0,1.0,曳引車,營業用,男,57.0,繫安全帶(使用幼童安全椅),未使用,車的狀態,右轉彎,汽車,右後車尾(身),,,駕駛者,右轉彎未依規定,否,120.57282,23.85146
2026,5.0,20260526.0,132306.0,A1,彰化縣警察局,彰化縣北斗鎮大新里大新路口 / 彰化縣北斗鎮大新里中州路2段口,晴,無照明,村里道路,50.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,行車管制號誌,正常,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,側撞,駕駛者,右轉彎未依規定,死亡1;受傷0,2.0,慢車,腳踏自行車,女,72.0,其他(無需使用保護裝備之人),未使用,車的狀態,向前直行中,機車與自行車,左側車身,,,駕駛者,未保持行車安全間隔,否,120.57282,23.85146
2026,5.0,20260526.0,201600.0,A1,屏東縣政府警察局,屏東縣萬丹鄉中興路2段598號前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,穿越道路未注意左右來車,死亡1;受傷1,1.0,人,行人,女,76.0,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽、機及自行車,其他,非汽、機及自行車,非駕駛者,穿越道路未注意左右來車,否,120.486679,22.581836
2026,5.0,20260526.0,201600.0,A1,屏東縣政府警察局,屏東縣萬丹鄉中興路2段598號前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,附標記,未繪設車道線,未繪設快慢車道分隔線,有,人與車,穿越道路中,非駕駛者,穿越道路未注意左右來車,死亡1;受傷1,2.0,機車,普通重型,男,33.0,戴非半罩式安全帽,未使用,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,前車頭,駕駛者,未依規定減速,否,120.486679,22.581836
2026,5.0,20260526.0,235300.0,A1,臺南市政府警察局,臺南市鹽水區岸內里蔦松路前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,1.0,機車,普通重型,男,27.0,戴非半罩式安全帽,不明,車的狀態,向前直行中,機車與自行車,前車頭,機車與自行車,右側車身,駕駛者,恍神、緊張、心不在焉分心駕駛,否,120.271887,23.331038
2026,5.0,20260526.0,235300.0,A1,臺南市政府警察局,臺南市鹽水區岸內里蔦松路前0.0公尺,晴,有照明且開啟,市區道路,50.0,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車輛本身,撞電桿,駕駛者,恍神、緊張、心不在焉分心駕駛,死亡1;受傷0,2.0,,,無或物(動物、堆置物),-1.0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.271887,23.331038
2026,5.0,20260527.0,54616.0,A1,嘉義縣警察局,嘉義縣水上鄉大堀村江竹仔腳38號旁路口,晴,有照明未開啟或故障,鄉道,30.0,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,無遮蔽物,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛者,左轉彎未依規定,死亡1;受傷0,1.0,小客車(含客、貨兩用),自用,男,64.0,不明,不明,車的狀態,左轉彎,汽車,左前車頭(身),,,駕駛者,左轉彎未依規定,否,120.374878,23.438009
